First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4793911"",""R-HSA-4793911"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371503"",""R-HSA-3371503"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618098"",""R-HSA-5618098"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618110"",""R-HSA-5618110"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618073"",""R-HSA-5618073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618105"",""R-HSA-5618105"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618098"",""R-HSA-5618098"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371590"",""R-HSA-3371590"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618098"",""R-HSA-5618098"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371503"",""R-HSA-3371503"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618110"",""R-HSA-5618110"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371590"",""R-HSA-3371590"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618110"",""R-HSA-5618110"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371503"",""R-HSA-3371503"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""R-HSA-5693609"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4647594"",""R-HSA-4647594"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""R-HSA-6804996"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""R-HSA-5693609"")","Khanna, KK"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""R-HSA-6804996"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3239014"",""R-HSA-3239014"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""R-HSA-6804996"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804879"",""R-HSA-6804879"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8979071"",""R-HSA-8979071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3223200"",""R-HSA-3223200"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9633008"",""R-HSA-9633008"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9653745"",""R-HSA-9653745"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9633008"",""R-HSA-9633008"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9650710"",""R-HSA-9650710"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9633742"",""R-HSA-9633742"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9633008"",""R-HSA-9633008"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9635918"",""R-HSA-9635918"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3857329"",""R-HSA-3857329"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9635918"",""R-HSA-9635918"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9653893"",""R-HSA-9653893"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9639287"",""R-HSA-9639287"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640195"",""R-HSA-9640195"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640168"",""R-HSA-9640168"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640175"",""R-HSA-9640175"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640237"",""R-HSA-9640237"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640195"",""R-HSA-9640195"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9645598"",""R-HSA-9645598"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640175"",""R-HSA-9640175"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9646468"",""R-HSA-9646468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640195"",""R-HSA-9640195"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9654774"",""R-HSA-9654774"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9650710"",""R-HSA-9650710"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9655071"",""R-HSA-9655071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9650722"",""R-HSA-9650722"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9657619"",""R-HSA-9657619"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640195"",""R-HSA-9640195"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234159"",""R-HSA-1234159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234179"",""R-HSA-1234179"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234159"",""R-HSA-1234159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234177"",""R-HSA-1234177"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234159"",""R-HSA-1234159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234183"",""R-HSA-1234183"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234159"",""R-HSA-1234159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234173"",""R-HSA-1234173"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234161"",""R-HSA-1234161"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234166"",""R-HSA-1234166"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234161"",""R-HSA-1234161"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234181"",""R-HSA-1234181"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234161"",""R-HSA-1234161"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1234165"",""R-HSA-1234165"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082356"",""R-HSA-5082356"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5251955"",""R-HSA-5251955"")","Jassal, B"
