First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""R-HSA-4093336"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""R-HSA-4093336"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""R-HSA-4093336"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""R-HSA-416559"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""R-HSA-3928651"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""R-HSA-416559"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928592"",""R-HSA-3928592"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419087"",""R-HSA-419087"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928608"",""R-HSA-3928608"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419644"",""R-HSA-419644"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399950"",""R-HSA-399950"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419644"",""R-HSA-419644"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419645"",""R-HSA-419645"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419645"",""R-HSA-419645"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419644"",""R-HSA-419644"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419646"",""R-HSA-419646"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400677"",""R-HSA-400677"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428511"",""R-HSA-428511"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428515"",""R-HSA-428515"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""R-HSA-428535"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428533"",""R-HSA-428533"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928632"",""R-HSA-3928632"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428533"",""R-HSA-428533"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418850"",""R-HSA-418850"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""R-HSA-428535"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""R-HSA-428535"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""R-HSA-428535"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443774"",""R-HSA-443774"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""R-HSA-445064"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""R-HSA-445064"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""R-HSA-445064"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443780"",""R-HSA-443780"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443784"",""R-HSA-443784"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443817"",""R-HSA-443817"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443783"",""R-HSA-443783"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392748"",""R-HSA-392748"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374680"",""R-HSA-374680"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374673"",""R-HSA-374673"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437234"",""R-HSA-437234"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374672"",""R-HSA-374672"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392752"",""R-HSA-392752"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374669"",""R-HSA-374669"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445069"",""R-HSA-445069"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374686"",""R-HSA-374686"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374681"",""R-HSA-374681"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374683"",""R-HSA-374683"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445077"",""R-HSA-445077"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-555065"",""R-HSA-555065"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445076"",""R-HSA-445076"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374675"",""R-HSA-374675"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445084"",""R-HSA-445084"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373736"",""R-HSA-373736"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443780"",""R-HSA-443780"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443784"",""R-HSA-443784"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443817"",""R-HSA-443817"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443783"",""R-HSA-443783"")","Garapati, P V"
