First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""R-HSA-168880"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192627"",""R-HSA-192627"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192925"",""R-HSA-192925"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1176059"",""R-HSA-1176059"")","Gillespie, ME"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168337"",""R-HSA-168337"")","Gillespie, ME"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""R-HSA-167077"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167196"",""R-HSA-167196"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
