First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9031610"",""R-HSA-9031610"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9612514"",""R-HSA-9612514"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613451"",""R-HSA-9613451"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2976563"",""R-HSA-2976563"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9623999"",""R-HSA-9623999"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111919"",""R-HSA-111919"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620717"",""R-HSA-9620717"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111924"",""R-HSA-111924"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687088"",""R-HSA-5687088"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111925"",""R-HSA-111925"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177284"",""R-HSA-177284"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111925"",""R-HSA-111925"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177275"",""R-HSA-177275"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112037"",""R-HSA-112037"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111870"",""R-HSA-111870"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112037"",""R-HSA-112037"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-398188"",""R-HSA-398188"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112037"",""R-HSA-112037"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167433"",""R-HSA-167433"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112042"",""R-HSA-112042"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167427"",""R-HSA-167427"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111870"",""R-HSA-111870"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021596"",""R-HSA-9021596"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-750988"",""R-HSA-750988"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167433"",""R-HSA-167433"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-751001"",""R-HSA-751001"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-751039"",""R-HSA-751039"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964605"",""R-HSA-8964605"")","Varusai, TM"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964241"",""R-HSA-8964241"")","Varusai, TM"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392295"",""R-HSA-392295"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-398040"",""R-HSA-398040"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-750993"",""R-HSA-750993"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-751013"",""R-HSA-751013"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167427"",""R-HSA-167427"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167408"",""R-HSA-167408"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112342"",""R-HSA-112342"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109860"",""R-HSA-109860"")","Charalambous, M"
