First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213464"",""R-HSA-5213464"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213466"",""R-HSA-5213466"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213466"",""R-HSA-5213466"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686922"",""R-HSA-9686922"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218891"",""R-HSA-5218891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9687625"",""R-HSA-9687625"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218906"",""R-HSA-5218906"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9687638"",""R-HSA-9687638"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357927"",""R-HSA-5357927"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9688832"",""R-HSA-9688832"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357927"",""R-HSA-5357927"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9688456"",""R-HSA-9688456"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5675456"",""R-HSA-5675456"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213462"",""R-HSA-5213462"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5675456"",""R-HSA-5675456"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465448"",""R-HSA-3465448"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627078"",""R-HSA-9627078"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114361"",""R-HSA-114361"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627104"",""R-HSA-9627104"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114306"",""R-HSA-114306"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627106"",""R-HSA-9627106"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627078"",""R-HSA-9627078"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627106"",""R-HSA-9627106"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627107"",""R-HSA-9627107"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627106"",""R-HSA-9627106"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114306"",""R-HSA-114306"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627106"",""R-HSA-9627106"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114354"",""R-HSA-114354"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627106"",""R-HSA-9627106"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627350"",""R-HSA-9627350"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627106"",""R-HSA-9627106"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114361"",""R-HSA-114361"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627107"",""R-HSA-9627107"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114354"",""R-HSA-114354"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686343"",""R-HSA-9686343"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357927"",""R-HSA-5357927"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9687625"",""R-HSA-9687625"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357927"",""R-HSA-5357927"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9687638"",""R-HSA-9687638"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357927"",""R-HSA-5357927"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9688456"",""R-HSA-9688456"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5620975"",""R-HSA-5620975"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9688831"",""R-HSA-9688831"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213462"",""R-HSA-5213462"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9688832"",""R-HSA-9688832"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5620975"",""R-HSA-5620975"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""R-HSA-139952"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371360"",""R-HSA-3371360"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790025"",""R-HSA-6790025"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114352"",""R-HSA-114352"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790025"",""R-HSA-6790025"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-508163"",""R-HSA-508163"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790025"",""R-HSA-6790025"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-508162"",""R-HSA-508162"")","Matthews, L"
