First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""R-HSA-432162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432164"",""R-HSA-432164"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""R-HSA-432162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9612085"",""R-HSA-9612085"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""R-HSA-432162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617326"",""R-HSA-9617326"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445367"",""R-HSA-445367"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-438037"",""R-HSA-438037"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451309"",""R-HSA-451309"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451310"",""R-HSA-451310"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5336443"",""R-HSA-5336443"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""R-HSA-380574"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849878"",""R-HSA-8849878"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849906"",""R-HSA-8849906"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""R-HSA-917744"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374922"",""R-HSA-374922"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372505"",""R-HSA-372505"")","Mahajan, SS"
