First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205798"",""R-HSA-5205798"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""R-HSA-5661124"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205798"",""R-HSA-5205798"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661126"",""R-HSA-5661126"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205799"",""R-HSA-5205799"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661117"",""R-HSA-5661117"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205824"",""R-HSA-5205824"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5244692"",""R-HSA-5244692"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218952"",""R-HSA-5218952"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5225649"",""R-HSA-5225649"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5244692"",""R-HSA-5244692"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661116"",""R-HSA-5661116"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423038"",""R-HSA-5423038"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651654"",""R-HSA-5651654"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423038"",""R-HSA-5423038"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423117"",""R-HSA-5423117"")","Hopkinson, J"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423117"",""R-HSA-5423117"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423038"",""R-HSA-5423038"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423117"",""R-HSA-5423117"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205798"",""R-HSA-5205798"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423117"",""R-HSA-5423117"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3321883"",""R-HSA-3321883"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423117"",""R-HSA-5423117"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3662318"",""R-HSA-3662318"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423117"",""R-HSA-5423117"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3321805"",""R-HSA-3321805"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634729"",""R-HSA-5634729"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827382"",""R-HSA-4827382"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634729"",""R-HSA-5634729"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661115"",""R-HSA-5661115"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634729"",""R-HSA-5634729"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724279"",""R-HSA-4724279"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634750"",""R-HSA-5634750"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634729"",""R-HSA-5634729"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634750"",""R-HSA-5634750"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637686"",""R-HSA-5637686"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5244692"",""R-HSA-5244692"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637686"",""R-HSA-5637686"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754181"",""R-HSA-4754181"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637686"",""R-HSA-5637686"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661123"",""R-HSA-5661123"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638157"",""R-HSA-5638157"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638141"",""R-HSA-5638141"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638157"",""R-HSA-5638157"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661114"",""R-HSA-5661114"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638332"",""R-HSA-5638332"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649800"",""R-HSA-5649800"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638333"",""R-HSA-5638333"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649800"",""R-HSA-5649800"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649764"",""R-HSA-5649764"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649799"",""R-HSA-5649799"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649800"",""R-HSA-5649800"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649802"",""R-HSA-5649802"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649800"",""R-HSA-5649800"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754187"",""R-HSA-4754187"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649801"",""R-HSA-5649801"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649764"",""R-HSA-5649764"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649802"",""R-HSA-5649802"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661121"",""R-HSA-5661121"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651654"",""R-HSA-5651654"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651657"",""R-HSA-5651657"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661114"",""R-HSA-5661114"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638157"",""R-HSA-5638157"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661114"",""R-HSA-5661114"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""R-HSA-4722133"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661115"",""R-HSA-5661115"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634729"",""R-HSA-5634729"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661115"",""R-HSA-5661115"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661116"",""R-HSA-5661116"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5244692"",""R-HSA-5244692"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661116"",""R-HSA-5661116"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754181"",""R-HSA-4754181"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661116"",""R-HSA-5661116"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661123"",""R-HSA-5661123"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661120"",""R-HSA-5661120"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827382"",""R-HSA-4827382"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661120"",""R-HSA-5661120"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661115"",""R-HSA-5661115"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661120"",""R-HSA-5661120"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724279"",""R-HSA-4724279"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661121"",""R-HSA-5661121"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649802"",""R-HSA-5649802"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661121"",""R-HSA-5661121"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754187"",""R-HSA-4754187"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661122"",""R-HSA-5661122"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661123"",""R-HSA-5661123"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637686"",""R-HSA-5637686"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661123"",""R-HSA-5661123"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""R-HSA-3214912"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""R-HSA-5661124"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423038"",""R-HSA-5423038"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""R-HSA-5661124"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205798"",""R-HSA-5205798"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""R-HSA-5661124"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3321883"",""R-HSA-3321883"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""R-HSA-5661124"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3662318"",""R-HSA-3662318"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""R-HSA-5661124"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3321805"",""R-HSA-3321805"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661125"",""R-HSA-5661125"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661124"",""R-HSA-5661124"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661125"",""R-HSA-5661125"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661126"",""R-HSA-5661126"")","Jupe, S"
