Pathway,First Reaction,Second Reaction,Second Reaction Author
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419646"",""R-HSA-419646"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400677"",""R-HSA-400677"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428511"",""R-HSA-428511"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428515"",""R-HSA-428515"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""R-HSA-428535"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428533"",""R-HSA-428533"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928632"",""R-HSA-3928632"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428533"",""R-HSA-428533"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418850"",""R-HSA-418850"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""R-HSA-428535"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""R-HSA-428535"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428535"",""R-HSA-428535"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443774"",""R-HSA-443774"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""R-HSA-445064"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""R-HSA-445064"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445064"",""R-HSA-445064"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443780"",""R-HSA-443780"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443784"",""R-HSA-443784"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443817"",""R-HSA-443817"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443783"",""R-HSA-443783"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392748"",""R-HSA-392748"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-555065"",""R-HSA-555065"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445077"",""R-HSA-445077"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374680"",""R-HSA-374680"")","Garapati, P V"
