Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71299"",""R-HSA-71299"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70377"",""R-HSA-70377"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71130"",""R-HSA-71130"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110141"",""R-HSA-110141"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110141"",""R-HSA-110141"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110137"",""R-HSA-110137"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110137"",""R-HSA-110137"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75126"",""R-HSA-75126"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75126"",""R-HSA-75126"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75125"",""R-HSA-75125"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75125"",""R-HSA-75125"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110133"",""R-HSA-110133"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110133"",""R-HSA-110133"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110144"",""R-HSA-110144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110144"",""R-HSA-110144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428259"",""R-HSA-428259"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161789"",""R-HSA-2161789"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
