Pathway,First Reaction,Second Reaction,Second Reaction Author
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698926"",""R-HSA-9698926"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698925"",""R-HSA-9698925"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698927"",""R-HSA-9698927"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624033"",""R-HSA-9624033"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698928"",""R-HSA-9698928"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640368"",""R-HSA-9640368"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698929"",""R-HSA-9698929"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698932"",""R-HSA-9698932"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698988"",""R-HSA-9698988"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694579"",""R-HSA-9694579"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698988"",""R-HSA-9698988"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694723"",""R-HSA-9694723"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698988"",""R-HSA-9698988"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9678128"",""R-HSA-9678128"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9699007"",""R-HSA-9699007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694689"",""R-HSA-9694689"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683478"",""R-HSA-9683478"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683467"",""R-HSA-9683467"")","Gillespie, ME"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73769"",""R-HSA-73769"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73757"",""R-HSA-73757"")","Gillespie, ME"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169395"",""R-HSA-1169395"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1176059"",""R-HSA-1176059"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73920"",""R-HSA-73920"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73912"",""R-HSA-73912"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109339"",""R-HSA-109339"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73912"",""R-HSA-73912"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109342"",""R-HSA-109342"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77342"",""R-HSA-77342"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77283"",""R-HSA-77283"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77331"",""R-HSA-77331"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77323"",""R-HSA-77323"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77303"",""R-HSA-77303"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77312"",""R-HSA-77312"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77254"",""R-HSA-77254"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109339"",""R-HSA-109339"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109339"",""R-HSA-109339"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109342"",""R-HSA-109342"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109342"",""R-HSA-109342"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163217"",""R-HSA-163217"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109339"",""R-HSA-109339"")","Gillespie, ME"
