Pathway,First Reaction,Second Reaction,Second Reaction Author
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170158"",""R-HSA-170158"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68944"",""R-HSA-68944"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""R-HSA-187948"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113503"",""R-HSA-113503"")",None
DNA Replication,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68826"",""R-HSA-68826"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68849"",""R-HSA-68849"")",None
DNA Replication,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68849"",""R-HSA-68849"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68944"",""R-HSA-68944"")",None
DNA Replication,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68913"",""R-HSA-68913"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68960"",""R-HSA-68960"")",None
DNA Replication,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68940"",""R-HSA-68940"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68826"",""R-HSA-68826"")",None
DNA Replication,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69068"",""R-HSA-69068"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69053"",""R-HSA-69053"")",None
DNA Replication,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69140"",""R-HSA-69140"")",None
DNA Replication,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69142"",""R-HSA-69142"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162914"",""R-HSA-162914"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""R-HSA-200952"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614367"",""R-HSA-9614367"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629004"",""R-HSA-9629004"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""R-HSA-168880"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167601"",""R-HSA-167601"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""R-HSA-200952"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168893"",""R-HSA-168893"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168857"",""R-HSA-168857"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""R-HSA-173642"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""R-HSA-200952"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180687"",""R-HSA-180687"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""R-HSA-168880"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614367"",""R-HSA-9614367"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629004"",""R-HSA-9629004"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""R-HSA-168880"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""R-HSA-182171"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""R-HSA-200952"")",None
