Pathway,First Reaction,Second Reaction,Second Reaction Author
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140783"",""R-HSA-140783"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140748"",""R-HSA-140748"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158278"",""R-HSA-158278"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158164"",""R-HSA-158164"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158333"",""R-HSA-158333"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140847"",""R-HSA-140847"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1475032"",""R-HSA-1475032"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70555"",""R-HSA-70555"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
