Pathway,First Reaction,Second Reaction,Second Reaction Author
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688136"",""R-HSA-688136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936960"",""R-HSA-936960"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688136"",""R-HSA-688136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936947"",""R-HSA-936947"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688136"",""R-HSA-688136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177690"",""R-HSA-177690"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688136"",""R-HSA-688136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688136"",""R-HSA-688136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975097"",""R-HSA-975097"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688136"",""R-HSA-688136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688136"",""R-HSA-688136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9645406"",""R-HSA-9645406"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-741411"",""R-HSA-741411"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-741411"",""R-HSA-741411"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936960"",""R-HSA-936960"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-741411"",""R-HSA-741411"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936947"",""R-HSA-936947"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-741411"",""R-HSA-741411"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177690"",""R-HSA-177690"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-741411"",""R-HSA-741411"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-741411"",""R-HSA-741411"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975097"",""R-HSA-975097"")","Shamovsky, V"
