Pathway,First Reaction,Second Reaction,Second Reaction Author
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665809"",""R-HSA-5665809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665686"",""R-HSA-5665686"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665982"",""R-HSA-5665982"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5666001"",""R-HSA-5666001"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5666008"",""R-HSA-5666008"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5666049"",""R-HSA-5666049"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668714"",""R-HSA-5668714"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668718"",""R-HSA-5668718"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5669250"",""R-HSA-5669250"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5669240"",""R-HSA-5669240"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5669250"",""R-HSA-5669250"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668947"",""R-HSA-5668947"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5671749"",""R-HSA-5671749"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5671737"",""R-HSA-5671737"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5671749"",""R-HSA-5671749"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5625717"",""R-HSA-5625717"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5671749"",""R-HSA-5671749"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5671763"",""R-HSA-5671763"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5671972"",""R-HSA-5671972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5625901"",""R-HSA-5625901"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8848618"",""R-HSA-8848618"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668714"",""R-HSA-5668714"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8848618"",""R-HSA-8848618"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668735"",""R-HSA-5668735"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8875591"",""R-HSA-8875591"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5663232"",""R-HSA-5663232"")","Rivero Crespo, F"
