Pathway,First Reaction,Second Reaction,Second Reaction Author
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649873"",""R-HSA-5649873"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110351"",""R-HSA-110351"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649873"",""R-HSA-5649873"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110350"",""R-HSA-110350"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651782"",""R-HSA-5651782"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110364"",""R-HSA-110364"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651792"",""R-HSA-5651792"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110371"",""R-HSA-110371"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651792"",""R-HSA-5651792"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110360"",""R-HSA-110360"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110353"",""R-HSA-110353"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110352"",""R-HSA-110352"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110355"",""R-HSA-110355"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110354"",""R-HSA-110354"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110356"",""R-HSA-110356"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110349"",""R-HSA-110349"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110351"",""R-HSA-110351"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110350"",""R-HSA-110350"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110371"",""R-HSA-110371"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5651809"",""R-HSA-5651809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110364"",""R-HSA-110364"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5653770"",""R-HSA-5653770"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785361"",""R-HSA-6785361"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5653840"",""R-HSA-5653840"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110364"",""R-HSA-110364"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655466"",""R-HSA-5655466"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785361"",""R-HSA-6785361"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655466"",""R-HSA-5655466"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786171"",""R-HSA-6786171"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684071"",""R-HSA-5684071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693602"",""R-HSA-5693602"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684887"",""R-HSA-5684887"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693561"",""R-HSA-5693561"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685156"",""R-HSA-5685156"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693561"",""R-HSA-5693561"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686410"",""R-HSA-5686410"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693620"",""R-HSA-5693620"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686469"",""R-HSA-5686469"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693620"",""R-HSA-5693620"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686483"",""R-HSA-5686483"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693620"",""R-HSA-5693620"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686657"",""R-HSA-5686657"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693564"",""R-HSA-5693564"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686704"",""R-HSA-5686704"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693599"",""R-HSA-5693599"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687664"",""R-HSA-5687664"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110364"",""R-HSA-110364"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687675"",""R-HSA-5687675"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110376"",""R-HSA-110376"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693589"",""R-HSA-5693589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693620"",""R-HSA-5693620"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693604"",""R-HSA-5693604"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693574"",""R-HSA-5693574"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693604"",""R-HSA-5693604"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693599"",""R-HSA-5693599"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696465"",""R-HSA-5696465"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785361"",""R-HSA-6785361"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6782069"",""R-HSA-6782069"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785361"",""R-HSA-6785361"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786171"",""R-HSA-6786171"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6785361"",""R-HSA-6785361"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5653840"",""R-HSA-5653840"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110239"",""R-HSA-110239"")","Matthews, L"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5653840"",""R-HSA-5653840"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110211"",""R-HSA-110211"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164504"",""R-HSA-164504"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180634"",""R-HSA-180634"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164522"",""R-HSA-164522"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180627"",""R-HSA-180627"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164522"",""R-HSA-164522"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180622"",""R-HSA-180622"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164522"",""R-HSA-164522"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180630"",""R-HSA-180630"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180622"",""R-HSA-180622"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180710"",""R-HSA-180710"")","Matthews, L"
