PathwayName,Event,RelationType,InputReaction
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1855202
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1855232
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1855222
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1855154
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1855180
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1855208
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1855174
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1855211
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809565
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809561
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-75899
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-163489
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-8848355
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-163402
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-163551
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-163595
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-163432
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-163568
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-8848339
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-8848338
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-428231
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-5696080
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-428701
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-428696
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-428262
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-429730
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-428205
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-428664
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-5692261
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6808464
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1861788
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1861789
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1605723
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1605768
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1606273
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1606583
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1640164
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-5655955
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-2161962
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-2161868
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-2161961
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-5693742
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-5694583
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-5694485
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6786650
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-8874435
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1482543
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1482900
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1482920
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1482907
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809778
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809777
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6814132
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6814254
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6814766
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6814778
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6813740
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-8847912
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809325
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809320
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809975
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809944
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1676065
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-1676105
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-8849969
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-6809720
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026008
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026000
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9025998
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9020252
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9020270
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9024890
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9020257
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026771
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026757
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026907
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026912
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026927
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026916
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9024973
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9026544
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9020253
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-9020258
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-2161195
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-2161506
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-2161538
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-71732
Metabolism,R-HSA-1475022,Shared entity relation,R-HSA-73806
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-372519
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8952251
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-109278
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8850846
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8851089
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8851129
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8851110
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8851396
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8851550
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8851538
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8851356
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8850854
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-109291
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8940074
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8940070
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8870346
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8938076
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-2160492
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1678694
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8878787
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-975593
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-975594
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-5693319
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8938314
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-5696183
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-5696146
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-5696131
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8943279
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-5433072
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-9661820
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1475025
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1237045
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-428690
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8932633
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-266012
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-266046
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1602398
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-8869425
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1602374
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1602446
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-6792445
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1602399
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1602417
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1602368
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-1602377
Metabolism,R-HSA-1237081,Shared entity relation,R-HSA-6814797
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-70773
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-70555
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-1475028
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-508473
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-508369
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-71783
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-163214
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-164651
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-109343
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-163217
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-73912
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-8952873
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-2162187
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-2162194
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-2162191
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-1655879
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-508040
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-70938
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-70589
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-70664
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-6783939
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193101
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193065
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193054
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193997
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-194017
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193995
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193965
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-192123
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-211950
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193792
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-191999
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193460
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193393
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193737
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193719
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-192054
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193713
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193780
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-193787
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-189442
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-8862152
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-6807826
Metabolism,R-HSA-1475032,Shared entity relation,R-HSA-2395517
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-372519
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8952251
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-109278
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8850846
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8851089
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8851129
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8851110
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8851396
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8851550
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8851538
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8851356
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8850854
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-109291
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8940074
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8940070
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8870346
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8938076
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-2160492
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1678694
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8878787
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-975593
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-975594
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-5693319
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8938314
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-5696183
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-5696146
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-5696131
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8943279
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-5433072
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-9661820
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1475025
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1237045
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-428690
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8932633
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-266012
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-266046
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1602398
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-8869425
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1602374
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1602446
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-6792445
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1602399
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1602417
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1602368
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-1602377
Metabolism,R-HSA-1475017,Shared entity relation,R-HSA-6814797
Metabolism,R-HSA-1855190,Shared entity relation,R-HSA-1855233
Metabolism,R-HSA-1855168,Shared entity relation,R-HSA-1855206
Metabolism,R-HSA-1855201,Shared entity relation,R-HSA-1855228
Metabolism,R-HSA-1855212,Shared entity relation,null
Metabolism,R-HSA-1855188,Shared entity relation,R-HSA-1855187
Metabolism,R-HSA-1855188,Shared entity relation,R-HSA-1855207
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-1855198
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-1855182
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-1855158
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-111215
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-70449
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-372843
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-453339
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-71590
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-71515
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-453358
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-74242
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-74249
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-74376
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-112265
Metabolism,R-HSA-1855165,Shared entity relation,R-HSA-1237160
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-111215
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-70449
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-372843
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-453339
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-71590
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-71515
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-453358
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-74242
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-74249
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-74376
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-112265
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-1237160
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-1855219
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-1855223
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-1855179
Metabolism,R-HSA-1855166,Shared entity relation,R-HSA-1855195
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-111215
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-70449
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-372843
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-453339
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-71590
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-71515
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-453358
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-74242
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-74249
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-74376
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-112265
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-1237160
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-1855188
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-1855164
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-1855227
Metabolism,R-HSA-1855198,Shared entity relation,R-HSA-1855216
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-109415
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-70467
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-109387
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-109380
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-70333
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-71850
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-71670
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-110141
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-75126
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-75125
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-110144
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-110133
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-110137
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-482621
Metabolism,R-HSA-1855193,Shared entity relation,R-HSA-5696021
Metabolism,R-HSA-1855193,Shared entity relation,null
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-109415
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-70467
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-109387
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-109380
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-70333
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-71850
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-71670
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-110141
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-75126
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-75125
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-110144
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-110133
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-110137
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-482621
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-5696021
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-1855219
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-1855223
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-1855179
Metabolism,R-HSA-1855162,Shared entity relation,R-HSA-1855195
Metabolism,R-HSA-1855194,Shared entity relation,null
Metabolism,R-HSA-1855194,Shared entity relation,R-HSA-109415
Metabolism,R-HSA-1855194,Shared entity relation,R-HSA-70467
Metabolism,R-HSA-1855194,Shared entity relation,R-HSA-109387
Metabolism,R-HSA-1855194,Shared entity relation,R-HSA-109380
Metabolism,R-HSA-1855194,Shared entity relation,R-HSA-70333
Metabolism,R-HSA-1855194,Shared entity relation,R-HSA-71850
