PathwayName,Event,RelationType,InputReaction
Signal Transduction,R-HSA-5610742,Shared entity relation,R-HSA-5610758
Signal Transduction,R-HSA-5610758,Shared entity relation,R-HSA-5610723
Signal Transduction,R-HSA-5610737,Shared entity relation,R-HSA-5610760
Signal Transduction,R-HSA-5610735,Shared entity relation,R-HSA-5610737
Signal Transduction,R-HSA-5610735,Shared entity relation,R-HSA-5635861
Signal Transduction,R-HSA-5610760,Shared entity relation,R-HSA-5610723
Signal Transduction,R-HSA-5610760,Shared entity relation,R-HSA-5610737
Signal Transduction,R-HSA-5610760,Shared entity relation,R-HSA-5635861
Signal Transduction,R-HSA-5610757,Shared entity relation,R-HSA-5610723
Signal Transduction,R-HSA-5610717,Shared entity relation,R-HSA-5610718
Signal Transduction,R-HSA-5610718,Shared entity relation,R-HSA-5610730
Signal Transduction,R-HSA-5610745,Shared entity relation,R-HSA-5610757
Signal Transduction,R-HSA-5610730,Shared entity relation,R-HSA-5610745
Signal Transduction,R-HSA-5612510,Shared entity relation,R-HSA-5610763
Signal Transduction,R-HSA-5612510,Shared entity relation,R-HSA-5632646
Signal Transduction,R-HSA-5612510,Shared entity relation,R-HSA-5632652
Signal Transduction,R-HSA-5612510,Shared entity relation,R-HSA-5632649
Signal Transduction,R-HSA-5610725,Shared entity relation,R-HSA-5610727
Signal Transduction,R-HSA-5617413,Shared entity relation,null
Signal Transduction,R-HSA-5617412,Shared entity relation,R-HSA-5635861
Signal Transduction,R-HSA-5610726,Shared entity relation,R-HSA-5610725
Signal Transduction,R-HSA-5610720,Shared entity relation,R-HSA-5610722
Signal Transduction,R-HSA-5610722,Shared entity relation,R-HSA-5610732
Signal Transduction,R-HSA-5610754,Shared entity relation,R-HSA-5610723
Signal Transduction,R-HSA-5610754,Shared entity relation,R-HSA-5610752
Signal Transduction,R-HSA-5610732,Shared entity relation,R-HSA-5610746
Signal Transduction,R-HSA-5610746,Shared entity relation,R-HSA-5610754
Signal Transduction,R-HSA-5610752,Shared entity relation,R-HSA-5617410
Signal Transduction,R-HSA-5610752,Shared entity relation,R-HSA-5617408
Signal Transduction,R-HSA-5610752,Shared entity relation,R-HSA-5612508
Signal Transduction,R-HSA-5617408,Shared entity relation,R-HSA-5617412
Signal Transduction,R-HSA-5610723,Shared entity relation,R-HSA-5635860
Signal Transduction,R-HSA-5610723,Shared entity relation,R-HSA-5610767
Signal Transduction,R-HSA-5617410,Shared entity relation,R-HSA-5617413
Signal Transduction,R-HSA-5610733,Shared entity relation,R-HSA-5610767
Signal Transduction,R-HSA-5610767,Shared entity relation,R-HSA-5610766
Signal Transduction,R-HSA-5610767,Shared entity relation,R-HSA-5635859
Signal Transduction,R-HSA-5610766,Shared entity relation,null
Signal Transduction,R-HSA-5610763,Shared entity relation,null
Signal Transduction,R-HSA-5635861,Shared entity relation,R-HSA-5635864
Signal Transduction,R-HSA-5635860,Shared entity relation,R-HSA-5610766
Signal Transduction,R-HSA-5635860,Shared entity relation,R-HSA-5635859
Signal Transduction,R-HSA-5635856,Shared entity relation,R-HSA-5635854
Signal Transduction,R-HSA-5635859,Shared entity relation,null
Signal Transduction,R-HSA-5635859,Shared entity relation,R-HSA-5635842
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1980074
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-9013069
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-6807106
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-6807134
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-8851011
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-8948832
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-8948775
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5674022
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5658424
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-934604
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5654679
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1918092
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1918095
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1358789
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1358790
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1358792
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-8848829
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-4608852
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-4641253
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-4641246
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-4641159
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1504190
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-3640861
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-4641129
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-2130286
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-182986
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-183051
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-183084
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-183089
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-182993
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-183036
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1253282
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1977296
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-8875183
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-8875431
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-2160935
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-2187368
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-173542
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-2169050
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5610746
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1912357
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1980118
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-1912386
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-2172172
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-209536
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-209566
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5654684
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5654677
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5654672
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-9021523
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5610742
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5610745
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5632648
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5635864
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5362412
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5687081
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5610737
Signal Transduction,R-HSA-5635868,Shared entity relation,R-HSA-5635861
Signal Transduction,R-HSA-5635839,Shared entity relation,null
Signal Transduction,R-HSA-5635839,Shared entity relation,R-HSA-5635842
Signal Transduction,R-HSA-5635102,Shared entity relation,null
Signal Transduction,R-HSA-5632679,Shared entity relation,R-HSA-5635859
Signal Transduction,R-HSA-5632672,Shared entity relation,R-HSA-5633040
Signal Transduction,R-HSA-5633040,Shared entity relation,R-HSA-5632671
Signal Transduction,R-HSA-5633040,Shared entity relation,R-HSA-5632674
Signal Transduction,R-HSA-5633040,Shared entity relation,R-HSA-5632679
Signal Transduction,R-HSA-5632674,Shared entity relation,R-HSA-5632672
Signal Transduction,R-HSA-5632668,Shared entity relation,R-HSA-5632671
Signal Transduction,R-HSA-5632671,Shared entity relation,R-HSA-5632670
Signal Transduction,R-HSA-5632670,Shared entity relation,R-HSA-5632674
Signal Transduction,R-HSA-5632667,Shared entity relation,R-HSA-5632668
Signal Transduction,R-HSA-5633051,Shared entity relation,null
Signal Transduction,R-HSA-5635865,Shared entity relation,R-HSA-4608854
Signal Transduction,R-HSA-5635865,Shared entity relation,R-HSA-201445
Signal Transduction,R-HSA-5635865,Shared entity relation,R-HSA-5632646
Signal Transduction,R-HSA-5635865,Shared entity relation,R-HSA-5632677
Signal Transduction,R-HSA-5635864,Shared entity relation,R-HSA-5635868
Signal Transduction,R-HSA-5632677,Shared entity relation,null
Signal Transduction,R-HSA-5635845,Shared entity relation,null
Signal Transduction,R-HSA-5632646,Shared entity relation,R-HSA-5632648
Signal Transduction,R-HSA-5635841,Shared entity relation,R-HSA-5635846
Signal Transduction,R-HSA-5635841,Shared entity relation,R-HSA-5635845
Signal Transduction,R-HSA-5635841,Shared entity relation,R-HSA-5635848
Signal Transduction,R-HSA-5635843,Shared entity relation,R-HSA-5635841
Signal Transduction,R-HSA-5635842,Shared entity relation,R-HSA-5635843
Signal Transduction,R-HSA-5635855,Shared entity relation,R-HSA-5635856
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-3322429
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-2186785
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-870449
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-2186747
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-2179276
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-2176502
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-1852623
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-9604629
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-5635856
Signal Transduction,R-HSA-5635854,Shared entity relation,R-HSA-5635855
Signal Transduction,R-HSA-5632653,Shared entity relation,R-HSA-5632668
Signal Transduction,R-HSA-5632652,Shared entity relation,R-HSA-5632668
Signal Transduction,R-HSA-5632649,Shared entity relation,R-HSA-5632668
Signal Transduction,R-HSA-445448,Shared entity relation,null
Signal Transduction,R-HSA-5632648,Shared entity relation,R-HSA-5635865
Signal Transduction,R-HSA-5635846,Shared entity relation,R-HSA-5635853
Signal Transduction,R-HSA-5635853,Shared entity relation,R-HSA-5635861
Signal Transduction,R-HSA-5635848,Shared entity relation,null
Signal Transduction,R-HSA-5635850,Shared entity relation,null
Signal Transduction,R-HSA-5358336,Shared entity relation,R-HSA-5358340
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1980074
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-9013069
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-6807106
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-6807134
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-8851011
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-8948832
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-8948775
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5674022
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5658424
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-934604
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5654679
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1918092
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1918095
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1358789
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1358790
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1358792
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-8848829
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-4608852
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-4641253
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-4641246
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-4641159
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1504190
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-3640861
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-4641129
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-2130286
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-182986
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-183051
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-183084
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-183089
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-182993
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-183036
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1253282
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1977296
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-8875183
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-8875431
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-2160935
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-2187368
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-173542
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-2169050
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5610746
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1912357
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1980118
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-1912386
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-2172172
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-209536
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-209566
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5654684
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5654677
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5654672
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-9021523
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5610742
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5610745
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5632648
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5635864
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5362412
Signal Transduction,R-HSA-5362448,Shared entity relation,R-HSA-5687081
Signal Transduction,R-HSA-5362386,Shared entity relation,R-HSA-5358336
Signal Transduction,R-HSA-5362549,Shared entity relation,R-HSA-5362422
Signal Transduction,R-HSA-5362549,Shared entity relation,R-HSA-5362427
Signal Transduction,R-HSA-5362549,Shared entity relation,R-HSA-5362793
Signal Transduction,R-HSA-5362437,Shared entity relation,R-HSA-5362441
Signal Transduction,R-HSA-5358340,Shared entity relation,R-HSA-5362437
Signal Transduction,R-HSA-5358340,Shared entity relation,R-HSA-5358343
Signal Transduction,R-HSA-5358340,Shared entity relation,R-HSA-5358336
Signal Transduction,R-HSA-5358343,Shared entity relation,R-HSA-5362549
Signal Transduction,R-HSA-5362441,Shared entity relation,R-HSA-5362412
Signal Transduction,R-HSA-5362459,Shared entity relation,R-HSA-5362441
Signal Transduction,R-HSA-5362459,Shared entity relation,R-HSA-5362437
Signal Transduction,R-HSA-5362459,Shared entity relation,R-HSA-5362448
Signal Transduction,R-HSA-5362412,Shared entity relation,R-HSA-5362459
Signal Transduction,R-HSA-5362551,Shared entity relation,null
Signal Transduction,R-HSA-5362551,Shared entity relation,R-HSA-5362422
Signal Transduction,R-HSA-5362422,Shared entity relation,R-HSA-5362551
Signal Transduction,R-HSA-5362553,Shared entity relation,null
Signal Transduction,R-HSA-5362793,Shared entity relation,R-HSA-5632646
Signal Transduction,R-HSA-5362793,Shared entity relation,R-HSA-5632652
Signal Transduction,R-HSA-5362793,Shared entity relation,R-HSA-5632649
Signal Transduction,R-HSA-5362793,Shared entity relation,R-HSA-445448
Signal Transduction,R-HSA-5362793,Shared entity relation,R-HSA-5632653
Signal Transduction,R-HSA-5362427,Shared entity relation,R-HSA-5362553
Signal Transduction,R-HSA-1912386,Shared entity relation,null
Signal Transduction,R-HSA-1980128,Shared entity relation,R-HSA-1912386
Signal Transduction,R-HSA-1980130,Shared entity relation,null
Signal Transduction,R-HSA-1980039,Shared entity relation,null
Signal Transduction,R-HSA-1912357,Shared entity relation,null
Signal Transduction,R-HSA-1980041,Shared entity relation,null
Signal Transduction,R-HSA-1980138,Shared entity relation,null
Signal Transduction,R-HSA-1980074,Shared entity relation,R-HSA-157632
Signal Transduction,R-HSA-1980042,Shared entity relation,null
Signal Transduction,R-HSA-1912398,Shared entity relation,R-HSA-1980112
Signal Transduction,R-HSA-1980109,Shared entity relation,null
Signal Transduction,R-HSA-1980044,Shared entity relation,null
Signal Transduction,R-HSA-373706,Shared entity relation,R-HSA-1980109
Signal Transduction,R-HSA-1980112,Shared entity relation,null
Signal Transduction,R-HSA-157353,Shared entity relation,null
Signal Transduction,R-HSA-157353,Shared entity relation,R-HSA-157926
Signal Transduction,R-HSA-1980118,Shared entity relation,null
Signal Transduction,R-HSA-1980123,Shared entity relation,R-HSA-1980118
Signal Transduction,R-HSA-1980122,Shared entity relation,R-HSA-1980123
Signal Transduction,R-HSA-1980122,Shared entity relation,R-HSA-1912398
Signal Transduction,R-HSA-1980122,Shared entity relation,R-HSA-373706
Signal Transduction,R-HSA-157926,Shared entity relation,R-HSA-1912388
Signal Transduction,R-HSA-157926,Shared entity relation,R-HSA-1912396
Signal Transduction,R-HSA-1980125,Shared entity relation,R-HSA-1912357
Signal Transduction,R-HSA-157632,Shared entity relation,null
Signal Transduction,R-HSA-157632,Shared entity relation,R-HSA-157353
Signal Transduction,R-HSA-1980065,Shared entity relation,null
Signal Transduction,R-HSA-4396382,Shared entity relation,R-HSA-1980065
Signal Transduction,R-HSA-1980067,Shared entity relation,R-HSA-5687083
Signal Transduction,R-HSA-1912385,Shared entity relation,R-HSA-1852623
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9038052
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-1912394
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-1912393
Signal Transduction,R-HSA-1912391,Shared entity relation,null
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9009371
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-2976563
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9011981
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9023884
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9008271
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9018499
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9008285
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9023840
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9029561
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9013631
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-2197588
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-9013693
Signal Transduction,R-HSA-1912391,Shared entity relation,R-HSA-1912385
Signal Transduction,R-HSA-1912359,Shared entity relation,null
Signal Transduction,R-HSA-1912388,Shared entity relation,null
Signal Transduction,R-HSA-1912388,Shared entity relation,R-HSA-1912394
Signal Transduction,R-HSA-4396379,Shared entity relation,R-HSA-1980078
Signal Transduction,R-HSA-4396347,Shared entity relation,R-HSA-1980047
Signal Transduction,R-HSA-1912394,Shared entity relation,R-HSA-4396371
Signal Transduction,R-HSA-1912394,Shared entity relation,R-HSA-1912416
Signal Transduction,R-HSA-1912394,Shared entity relation,R-HSA-9017835
Signal Transduction,R-HSA-1912394,Shared entity relation,R-HSA-4396382
Signal Transduction,R-HSA-1912394,Shared entity relation,R-HSA-4396379
Signal Transduction,R-HSA-1912394,Shared entity relation,R-HSA-4396347
Signal Transduction,R-HSA-1912394,Shared entity relation,R-HSA-1912393
Signal Transduction,R-HSA-1912393,Shared entity relation,R-HSA-1912391
Signal Transduction,R-HSA-1852623,Shared entity relation,R-HSA-1912385
Signal Transduction,R-HSA-1852623,Shared entity relation,R-HSA-9604629
Signal Transduction,R-HSA-1852623,Shared entity relation,null
Signal Transduction,R-HSA-1912396,Shared entity relation,null
Signal Transduction,R-HSA-1980047,Shared entity relation,R-HSA-1912359
Signal Transduction,R-HSA-1980078,Shared entity relation,null
Signal Transduction,R-HSA-4396371,Shared entity relation,R-HSA-1980067
Signal Transduction,R-HSA-9604294,Shared entity relation,R-HSA-9604308
Signal Transduction,R-HSA-9604294,Shared entity relation,R-HSA-9604328
Signal Transduction,R-HSA-9604294,Shared entity relation,R-HSA-9604675
Signal Transduction,R-HSA-9604294,Shared entity relation,R-HSA-9605414
Signal Transduction,R-HSA-9604294,Shared entity relation,null
Signal Transduction,R-HSA-9604247,Shared entity relation,null
Signal Transduction,R-HSA-9604308,Shared entity relation,R-HSA-9604606
Signal Transduction,R-HSA-9604308,Shared entity relation,R-HSA-9013693
Signal Transduction,R-HSA-2168987,Shared entity relation,null
Signal Transduction,R-HSA-9604264,Shared entity relation,R-HSA-9604294
Signal Transduction,R-HSA-9604451,Shared entity relation,R-HSA-9604471
Signal Transduction,R-HSA-9013693,Shared entity relation,R-HSA-9604451
Signal Transduction,R-HSA-9013693,Shared entity relation,R-HSA-9604550
Signal Transduction,R-HSA-9013693,Shared entity relation,R-HSA-9013711
Signal Transduction,R-HSA-9013693,Shared entity relation,R-HSA-9604553
Signal Transduction,R-HSA-9013693,Shared entity relation,R-HSA-9604446
Signal Transduction,R-HSA-9604550,Shared entity relation,null
Signal Transduction,R-HSA-9605414,Shared entity relation,null
Signal Transduction,R-HSA-9604471,Shared entity relation,R-HSA-194308
Signal Transduction,R-HSA-9013711,Shared entity relation,R-HSA-1912359
Signal Transduction,R-HSA-9604664,Shared entity relation,null
Signal Transduction,R-HSA-9604553,Shared entity relation,null
Signal Transduction,R-HSA-9604446,Shared entity relation,null
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-3322429
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-2186785
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-870449
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-2186747
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-2179276
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-2176502
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-1852623
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-9604629
Signal Transduction,R-HSA-9604642,Shared entity relation,R-HSA-5635856
Signal Transduction,R-HSA-9604387,Shared entity relation,R-HSA-9604308
Signal Transduction,R-HSA-9604675,Shared entity relation,null
Signal Transduction,R-HSA-9604629,Shared entity relation,R-HSA-9604642
Signal Transduction,R-HSA-9604328,Shared entity relation,R-HSA-9604387
Signal Transduction,R-HSA-9604606,Shared entity relation,R-HSA-9604629
Signal Transduction,R-HSA-1912355,Shared entity relation,R-HSA-1912352
Signal Transduction,R-HSA-1912352,Shared entity relation,R-HSA-1912378
Signal Transduction,R-HSA-1912369,Shared entity relation,R-HSA-1912382
Signal Transduction,R-HSA-1912374,Shared entity relation,R-HSA-1912369
Signal Transduction,R-HSA-1912374,Shared entity relation,R-HSA-1912355
Signal Transduction,R-HSA-1912372,Shared entity relation,R-HSA-1912379
Signal Transduction,R-HSA-1912378,Shared entity relation,R-HSA-1912372
Signal Transduction,R-HSA-1912379,Shared entity relation,null
Signal Transduction,R-HSA-1912382,Shared entity relation,null
Signal Transduction,R-HSA-9604719,Shared entity relation,R-HSA-1912410
Signal Transduction,R-HSA-9604719,Shared entity relation,R-HSA-1912368
Signal Transduction,R-HSA-9604719,Shared entity relation,R-HSA-1912364
Signal Transduction,R-HSA-9021364,Shared entity relation,R-HSA-1912415
Signal Transduction,R-HSA-1912416,Shared entity relation,R-HSA-1912412
Signal Transduction,R-HSA-1912416,Shared entity relation,R-HSA-1606682
Signal Transduction,R-HSA-1912416,Shared entity relation,R-HSA-1912363
Signal Transduction,R-HSA-1912416,Shared entity relation,R-HSA-1606561
Signal Transduction,R-HSA-1606561,Shared entity relation,R-HSA-1912412
Signal Transduction,R-HSA-1912362,Shared entity relation,R-HSA-1912409
Signal Transduction,R-HSA-1912363,Shared entity relation,R-HSA-1912412
Signal Transduction,R-HSA-1912366,Shared entity relation,R-HSA-1912409
Signal Transduction,R-HSA-1912367,Shared entity relation,R-HSA-1912413
Signal Transduction,R-HSA-1912364,Shared entity relation,R-HSA-1912410
Signal Transduction,R-HSA-9604834,Shared entity relation,R-HSA-9604829
Signal Transduction,R-HSA-1912368,Shared entity relation,R-HSA-1912410
Signal Transduction,R-HSA-4395236,Shared entity relation,R-HSA-1912406
Signal Transduction,R-HSA-9021357,Shared entity relation,R-HSA-9021364
Signal Transduction,R-HSA-9017835,Shared entity relation,R-HSA-1912415
Signal Transduction,R-HSA-4395231,Shared entity relation,R-HSA-1912416
Signal Transduction,R-HSA-4395227,Shared entity relation,R-HSA-1912416
Signal Transduction,R-HSA-9604829,Shared entity relation,R-HSA-9604831
Signal Transduction,R-HSA-9604831,Shared entity relation,null
Signal Transduction,R-HSA-9604703,Shared entity relation,R-HSA-9604719
Signal Transduction,R-HSA-1912401,Shared entity relation,R-HSA-1912410
Signal Transduction,R-HSA-1912401,Shared entity relation,R-HSA-1912368
Signal Transduction,R-HSA-1912401,Shared entity relation,R-HSA-1912364
Signal Transduction,R-HSA-1912406,Shared entity relation,R-HSA-1606682
Signal Transduction,R-HSA-1912406,Shared entity relation,R-HSA-1912367
Signal Transduction,R-HSA-1912407,Shared entity relation,R-HSA-1912413
Signal Transduction,R-HSA-1912407,Shared entity relation,R-HSA-1912367
Signal Transduction,R-HSA-1912410,Shared entity relation,null
Signal Transduction,R-HSA-1912409,Shared entity relation,null
Signal Transduction,R-HSA-1606682,Shared entity relation,R-HSA-1912412
Signal Transduction,R-HSA-1912415,Shared entity relation,R-HSA-1912409
Signal Transduction,R-HSA-1912415,Shared entity relation,R-HSA-1912366
Signal Transduction,R-HSA-1912415,Shared entity relation,R-HSA-1912362
Signal Transduction,R-HSA-1912412,Shared entity relation,null
Signal Transduction,R-HSA-1912413,Shared entity relation,null
Signal Transduction,R-HSA-1912349,Shared entity relation,R-HSA-1912353
Signal Transduction,R-HSA-1912353,Shared entity relation,R-HSA-1912374
Signal Transduction,R-HSA-9017817,Shared entity relation,R-HSA-157937
Signal Transduction,R-HSA-9017817,Shared entity relation,R-HSA-9018573
Signal Transduction,R-HSA-9017817,Shared entity relation,R-HSA-9017855
Signal Transduction,R-HSA-9017797,Shared entity relation,R-HSA-9017817
Signal Transduction,R-HSA-9013069,Shared entity relation,R-HSA-9013284
Signal Transduction,R-HSA-9018573,Shared entity relation,R-HSA-9018572
Signal Transduction,R-HSA-9018572,Shared entity relation,null
Signal Transduction,R-HSA-9018572,Shared entity relation,R-HSA-8864029
Signal Transduction,R-HSA-9018572,Shared entity relation,R-HSA-9018573
Signal Transduction,R-HSA-157124,Shared entity relation,null
Signal Transduction,R-HSA-2168136,Shared entity relation,null
Signal Transduction,R-HSA-9013284,Shared entity relation,null
Signal Transduction,R-HSA-9013284,Shared entity relation,R-HSA-9013361
Signal Transduction,R-HSA-157100,Shared entity relation,null
Signal Transduction,R-HSA-157937,Shared entity relation,R-HSA-9013631
Signal Transduction,R-HSA-9017855,Shared entity relation,null
