First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-1250498,R-HSA-5672950,R-HSA-109783,Input,OR,0
R-HSA-1250498,R-HSA-9658253,R-HSA-109783,Input,OR,0
R-HSA-1250498,R-HSA-5658435,R-HSA-109783,Input,OR,0
R-HSA-1250498,R-HSA-9649736,R-HSA-109783,Input,OR,0
R-HSA-1250498,R-HSA-5674018,R-HSA-109783,Input,OR,0
R-HSA-1250498,R-HSA-8981355,R-HSA-109783,Input,OR,0
R-HSA-1251922,R-HSA-167686,R-HSA-167679,Catalyst,AND,1
R-HSA-1251944,R-HSA-1251922,R-HSA-1251942,Input,OR,0
R-HSA-1253300,R-HSA-1253282,R-HSA-1253284,Input,AND,1
R-HSA-1253319,R-HSA-8954182,R-HSA-1253328,Input,OR,0
R-HSA-1253319,R-HSA-8954185,R-HSA-1253328,Input,OR,0
R-HSA-1253325,R-HSA-1253319,R-HSA-1253326,Input,AND,1
R-HSA-1254251,R-HSA-1254248,R-HSA-1253341,Input,AND,1
R-HSA-1254285,R-HSA-8954224,R-HSA-1254288,Input,AND,1
R-HSA-1254291,R-HSA-1254285,R-HSA-1254284,Input,AND,1
R-HSA-1254386,R-HSA-8954208,R-HSA-1254397,Input,OR,0
R-HSA-1254386,R-HSA-8954207,R-HSA-1254397,Input,OR,0
R-HSA-1254386,R-HSA-9612672,R-HSA-1254397,Input,OR,0
R-HSA-1295599,R-HSA-934559,R-HSA-934550,Input,OR,0
R-HSA-1295599,R-HSA-1295609,R-HSA-934550,Input,OR,0
R-HSA-1295609,R-HSA-1295622,R-HSA-934598,Input,OR,0
R-HSA-1295609,R-HSA-1295613,R-HSA-934598,Input,OR,0
R-HSA-1295613,R-HSA-1549564,R-HSA-1295625,Input,OR,0
R-HSA-1295621,R-HSA-205244,R-HSA-112199,Input,OR,0
R-HSA-1295621,R-HSA-183055,R-HSA-112199,Input,OR,0
R-HSA-1295621,R-HSA-183052,R-HSA-112199,Input,OR,0
R-HSA-1295621,R-HSA-182988,R-HSA-112199,Input,OR,0
R-HSA-1295621,R-HSA-183094,R-HSA-112199,Input,OR,0
R-HSA-1295621,R-HSA-1295622,R-HSA-112199,Input,OR,0
R-HSA-1295621,R-HSA-4332235,R-HSA-112199,Input,OR,0
R-HSA-1295621,R-HSA-8848818,R-HSA-112199,Input,OR,0
R-HSA-1295622,R-HSA-934604,R-HSA-934576,Input,OR,0
R-HSA-1295632,R-HSA-1295599,R-HSA-1295593,Input,OR,0
R-HSA-1295634,R-HSA-1295604,R-HSA-1295587,Input,OR,0
R-HSA-1306963,R-HSA-1306965,R-HSA-1306958,Input,AND,1
R-HSA-1306965,R-HSA-1306957,R-HSA-1306961,Catalyst,AND,1
R-HSA-1306969,R-HSA-1306972,R-HSA-1306947,Catalyst,AND,1
R-HSA-1306972,R-HSA-170986,R-HSA-109783,Input,OR,0
R-HSA-1306972,R-HSA-5672950,R-HSA-109783,Input,OR,0
R-HSA-1306972,R-HSA-9658253,R-HSA-109783,Input,OR,0
R-HSA-1306972,R-HSA-5658435,R-HSA-109783,Input,OR,0
R-HSA-1306972,R-HSA-9649736,R-HSA-109783,Input,OR,0
R-HSA-1306972,R-HSA-5674018,R-HSA-109783,Input,OR,0
R-HSA-1306972,R-HSA-8981355,R-HSA-109783,Input,OR,0
R-HSA-1307955,R-HSA-1307963,R-HSA-1307953,Input,OR,0
