First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-5684071,R-HSA-5693602,R-HSA-5682162,Input,OR,0
R-HSA-5684071,R-HSA-5684081,R-HSA-5682162,Input,OR,0
R-HSA-5684071,R-HSA-5683385,R-HSA-5682582,Input,AND,1
R-HSA-5684081,R-HSA-5684096,R-HSA-5684094,Input,OR,0
R-HSA-5684096,R-HSA-5684140,R-HSA-5684095,Input,OR,0
R-HSA-5684096,R-HSA-5684081,R-HSA-187952,Input,AND,1
R-HSA-5684108,R-HSA-5693608,R-HSA-5684107,Input,OR,0
R-HSA-5684140,R-HSA-5684108,R-HSA-5684135,Input,AND,1
R-HSA-5684875,R-HSA-5685011,R-HSA-5684874,Input,AND,1
R-HSA-5684882,R-HSA-5684887,R-HSA-5684883,Input,OR,0
R-HSA-5684887,R-HSA-5684882,R-HSA-5684985,Input,AND,1
R-HSA-5684887,R-HSA-5685230,R-HSA-113838,Catalyst,AND,1
R-HSA-5684887,R-HSA-5685242,R-HSA-113838,Catalyst,AND,1
R-HSA-5684887,R-HSA-5693561,R-HSA-5685162,Input,OR,0
R-HSA-5684887,R-HSA-5684882,R-HSA-5685162,Input,OR,0
R-HSA-5684887,R-HSA-5693580,R-HSA-5685162,Input,OR,0
R-HSA-5684887,R-HSA-5684882,R-HSA-176296,Input,AND,1
R-HSA-5685011,R-HSA-5685156,R-HSA-5685039,Input,OR,0
R-HSA-5685156,R-HSA-5693561,R-HSA-5685162,Input,OR,0
R-HSA-5685156,R-HSA-5684882,R-HSA-5685162,Input,OR,0
R-HSA-5685156,R-HSA-5693580,R-HSA-5685162,Input,OR,0
R-HSA-5685230,R-HSA-5693561,R-HSA-5685231,Input,OR,0
R-HSA-5685242,R-HSA-5693561,R-HSA-5685241,Input,OR,0
R-HSA-5685318,R-HSA-5685341,R-HSA-5685316,Input,AND,1
R-HSA-5685319,R-HSA-5685838,R-HSA-5685311,Input,AND,1
R-HSA-5685341,R-HSA-5693620,R-HSA-5685343,Input,AND,1
R-HSA-5685838,R-HSA-5693593,R-HSA-5685826,Input,OR,0
R-HSA-5685953,R-HSA-5687465,R-HSA-5684097,Input,OR,0
